City_ID,City,Country,Date,Latitude,Longitude,Cloudiness (%),Humidity (%),Max Temp (F),Wind Speed (mph)
276,andra,RU,2023-02-01 03:51:01,63.8473,66.3897,67,91,20.767999999999983,3.92
277,shingu,JP,2023-02-01 07:51:02,32.5936,136.8405,93,73,59.88200000000002,11.02
278,anchorage,US,2023-01-31 12:51:03,59.4032,-148.5548,100,83,39.758,2.66
279,cayenne,GF,2023-01-31 19:51:03,12.2777,-46.2451,100,79,76.892,8.07
280,jiuquan,CN,2023-02-01 06:51:04,41.3898,99.4348,100,25,26.78000000000004,1.43
281,yerbogachen,RU,2023-02-01 07:51:04,60.0954,110.0111,100,95,-0.7780000000000129,3.06
282,namibe,AO,2023-01-31 22:51:05,-13.6298,3.1846,100,79,74.87599999999999,7.85
283,mucurapo,TT,2023-01-31 18:51:06,11.0965,-61.4429,3,73,74.51600000000002,5.45
284,gimli,CA,2023-01-31 16:51:07,52.8058,-96.5758,98,100,-30.496000000000002,1.31
285,sorland,NO,2023-01-31 23:51:09,67.1824,13.118,32,65,36.48200000000001,1.26
286,provideniya,RU,2023-01-31 10:51:10,44.7934,-178.7716,100,81,43.86199999999995,9.45
287,tuktoyaktuk,CA,2023-01-31 15:51:11,70.1916,-129.2165,35,100,-26.391999999999996,2.56
288,grand river south east,MU,2023-02-01 03:51:11,-23.55,81.9225,68,72,75.34399999999997,5.84
289,taquari,BR,2023-01-31 19:51:12,-29.7873,-51.9591,0,87,74.89399999999998,0.81
290,kabare,CD,2023-02-01 00:51:13,-3.2689,27.9903,50,68,74.22799999999997,0.59
291,richard toll,SN,2023-01-31 22:51:13,16.6264,-16.0261,10,28,62.924000000000014,4.87
292,faanui,PF,2023-01-31 12:51:14,-15.4491,-151.0805,4,74,82.292,8.12
293,saldanha,ZA,2023-01-31 22:51:14,-39.4636,2.343,3,82,57.79399999999997,7.91
294,eirunepe,BR,2023-01-31 17:51:15,-6.4335,-70.8577,100,99,71.25800000000001,0.82
295,trosna,RU,2023-02-01 01:51:15,52.3631,36.3621,88,95,26.167999999999985,3.36
296,ribeira grande,PT,2023-01-31 19:51:16,34.8621,-38.3411,3,63,63.40999999999998,4.49
297,lagos,NG,2023-01-31 22:51:16,4.4291,3.8964,0,75,81.82400000000001,2.13
298,feijo,BR,2023-01-31 17:51:17,-8.7185,-70.0904,100,99,70.75399999999996,0.94
299,pravia,ES,2023-01-31 22:51:18,44.8445,-6.5726,55,80,52.10600000000003,2.54
300,harvard,US,2023-01-31 16:51:18,42.4828,-88.4965,5,79,4.748000000000022,3.95
301,conil,ES,2023-01-31 23:51:19,35.9396,-6.2646,0,71,46.77799999999996,7.01
302,varzea grande,BR,2023-01-31 18:51:19,-15.7261,-56.4266,96,87,73.85,2.25
303,coari,BR,2023-01-31 18:51:20,-3.0679,-63.3643,100,99,72.82400000000001,1.19
304,pavlovsk,RU,2023-02-01 01:51:20,50.2938,39.9158,62,91,26.366000000000007,0.77
305,acapulco,MX,2023-01-31 15:51:21,15.3429,-100.9916,5,68,80.54600000000005,3.59
306,westport,IE,2023-01-31 22:51:22,57.0783,-13.4138,100,85,45.51799999999999,9.14
307,sinnamary,GF,2023-01-31 19:51:22,12.0216,-48.9649,96,79,76.55000000000001,7.21
308,guarapari,BR,2023-01-31 19:51:23,-21.0002,-40.0344,3,76,78.92599999999999,9.25
309,port hedland,AU,2023-02-01 06:51:23,-25.0183,121.8922,0,11,99.37400000000001,6.37
310,tocopilla,CL,2023-01-31 19:51:24,-22.0015,-70.2492,100,83,71.11400000000003,1.75
311,bonavista,CA,2023-01-31 19:51:24,52.1154,-50.4946,100,63,26.222000000000037,6.69
312,surab,PK,2023-02-01 03:51:25,28.21,66.032,0,21,55.903999999999954,2.52
313,havoysund,NO,2023-01-31 23:51:25,77.3888,22.8608,52,89,8.582000000000015,10.02
314,atambua,ID,2023-02-01 06:51:26,-8.146,125.2774,83,76,83.58800000000005,6.76
315,tsihombe,MG,2023-02-01 01:51:26,-51.1761,48.803,100,91,40.280000000000044,8.91
316,buala,SB,2023-02-01 09:51:27,-5.4542,160.6602,100,77,81.19399999999997,5.85
317,ambilobe,MG,2023-02-01 01:51:27,-11.6622,49.7381,100,84,81.33800000000005,7.74
318,oranjestad,AW,2023-01-31 17:51:28,14.661,-69.6705,0,70,79.03399999999999,10.55
319,saint george,BM,2023-01-31 18:51:28,33.8986,-58.1671,100,77,66.308,4.43
320,miramar,MX,2023-01-31 16:51:29,22.4819,-96.9043,100,94,65.93000000000004,12.47
321,ilulissat,GL,2023-01-31 19:51:29,83.3479,-40.6574,77,99,-33.286000000000016,0.9
322,plettenberg bay,ZA,2023-02-01 00:51:30,-35.9125,23.338,23,82,74.48000000000005,7.59
323,kosh-agach,RU,2023-02-01 05:51:30,49.0633,88.3785,100,51,11.533999999999992,1.44
324,suluq,LY,2023-01-31 23:51:31,31.3045,19.1325,100,56,60.35,9.68
325,kununurra,AU,2023-02-01 06:51:31,-14.9137,125.9267,100,67,84.05600000000004,3.64
326,coihaique,CL,2023-01-31 19:51:32,-46.3459,-72.8255,100,97,37.346000000000046,1.81
327,astoria,US,2023-01-31 14:51:32,46.1611,-126.4537,100,84,47.08399999999999,6.93
328,bara,SD,2023-02-01 00:51:33,15.6595,29.79,11,25,67.96400000000003,8.27
329,pandan,PH,2023-02-01 06:51:33,16.1746,124.3851,22,81,78.90800000000002,6.85
330,sehwan,PK,2023-02-01 03:51:34,26.0552,67.4005,0,22,67.19000000000003,1.45
331,amahai,ID,2023-02-01 07:51:34,-1.3728,128.3985,100,75,83.35399999999996,5.31
332,soloneshnoye,RU,2023-02-01 05:51:35,51.7517,84.639,100,71,23.917999999999985,0.73
333,tabiauea,KI,2023-02-01 10:51:35,-1.7331,165.3587,6,69,81.734,5.1
334,pandelys,LT,2023-02-01 00:51:35,56.1873,25.3514,100,96,30.50600000000003,4.67
335,kemijarvi,FI,2023-02-01 00:51:36,67.4732,27.4755,100,97,16.753999999999948,0.98
336,balgazyn,RU,2023-02-01 05:51:36,51.1242,94.9391,51,86,3.1999999999999993,1.04
337,novoilinsk,RU,2023-02-01 06:51:37,52.236,108.8849,100,83,2.930000000000039,1.33
338,zavitinsk,RU,2023-02-01 07:51:37,50.1505,129.2731,100,82,4.027999999999963,5.06
339,cabo san lucas,MX,2023-01-31 14:51:38,14.1005,-116.5569,18,78,78.20600000000003,8.05
340,taltal,CL,2023-01-31 19:51:38,-25.4447,-78.6117,100,76,67.00999999999999,7.76
341,manokwari,ID,2023-02-01 07:51:39,2.5836,133.0483,80,80,82.74199999999999,8.12
342,fairbanks,US,2023-01-31 13:51:39,65.0761,-145.7966,100,95,4.316000000000006,2.13
343,nuuk,GL,2023-01-31 19:51:40,63.4298,-51.5263,100,64,15.67400000000001,6.46
344,sisimiut,GL,2023-01-31 19:51:40,66.1706,-53.7994,95,95,5.575999999999986,9.47
345,natal,BR,2023-01-31 20:51:41,-3.2542,-26.7757,27,81,79.77200000000005,7.69
346,cockburn town,TC,2023-01-31 17:51:41,23.816,-71.0641,82,73,76.29800000000003,7.13
347,sinegorye,RU,2023-02-01 09:51:41,62.0594,150.488,89,95,-13.954,1.44
348,ajaccio,FR,2023-01-31 23:51:42,42.0462,7.5631,97,71,52.73599999999997,7.91
349,alofi,NU,2023-01-31 11:51:42,-22.3559,-169.8743,24,76,80.49199999999999,9.68
350,behshahr,IR,2023-02-01 02:21:43,36.5787,53.7002,100,93,35.83399999999999,1.36
351,miandrivazo,MG,2023-02-01 01:51:43,-19.4233,45.3057,89,66,85.15399999999995,0.36
352,nakonde,ZM,2023-02-01 00:51:44,-9.3348,32.6025,98,75,70.23200000000003,0.1
353,constitucion,CL,2023-01-31 17:51:44,-33.9224,-76.3423,2,73,62.94199999999999,11.44
354,pevek,RU,2023-02-01 09:51:44,78.4131,169.9133,100,88,-7.474000000000011,6.84
355,muravlenko,RU,2023-02-01 03:51:45,63.7342,73.82,100,92,15.67400000000001,8.13
356,lamlash,GB,2023-01-31 22:51:45,55.4691,-5.0274,100,80,48.596000000000046,11.7
357,husavik,IS,2023-01-31 21:51:46,70.1781,-16.74,100,90,12.05600000000003,8.22
358,dehloran,IR,2023-02-01 01:51:46,31.8391,47.1118,0,42,60.998000000000026,2.29
359,alyangula,AU,2023-02-01 07:51:47,-16.2183,137.9544,100,73,86.37799999999996,5.46
360,kudahuvadhoo,MV,2023-02-01 02:51:47,2.4347,62.7615,16,63,80.76199999999996,5.4
361,canico,PT,2023-01-31 22:51:48,31.7044,-16.6511,0,63,61.627999999999965,8
362,chagoda,RU,2023-02-01 01:51:48,59.439,35.3395,93,91,26.924000000000014,3.97
363,mhlume,SZ,2023-02-01 00:51:48,-25.9365,31.6787,100,97,70.64600000000004,1.91
364,oktyabrskiy,RU,2023-02-01 08:51:49,52.4984,154.7182,100,54,24.008000000000003,7.12
365,marsa matruh,EG,2023-02-01 00:51:49,27.4515,26.7064,0,55,52.592,6.44
366,port hardy,CA,2023-01-31 13:51:50,43.2371,-134.425,100,83,52.682000000000016,11.25
367,vestmannaeyjar,IS,2023-01-31 21:51:50,52.6504,-21.3151,100,86,51.51199999999996,11.33
368,broome,AU,2023-02-01 06:51:50,-23.5696,123.3898,3,14,100.23800000000004,5.96
369,chandpur,IN,2023-02-01 04:21:51,29.1958,78.2589,0,40,72.15800000000002,5.73
370,coquimbo,CL,2023-01-31 16:51:51,-26.3149,-87.052,1,77,71.15,7.41
371,chumphon,TH,2023-02-01 05:21:52,10.7622,98.5991,70,47,87.24199999999999,3.49
372,nioki,CD,2023-01-31 23:51:52,-2.2826,17.6134,98,71,78.20600000000003,2.4
373,bilibino,RU,2023-02-01 09:51:53,70.0055,165.8577,6,98,-1.5519999999999783,4.92
374,the valley,AI,2023-01-31 18:51:53,25.2962,-61.0961,3,74,72.734,5.99
375,marienburg,SR,2023-01-31 18:51:54,7.064,-54.5323,22,84,76.78399999999999,6.71
376,sierra vista,US,2023-01-31 15:51:54,31.4512,-110.435,0,65,36.05,2.57
377,santa marinella,IT,2023-01-31 23:51:54,41.5184,11.6879,100,62,53.977999999999966,3.65
378,san fernando,MX,2023-01-31 16:51:55,24.4419,-98.0463,100,77,44.83399999999999,7.78
379,amarkantak,IN,2023-02-01 04:21:55,22.5399,81.8275,0,17,83.22799999999997,1.78
380,taoudenni,ML,2023-01-31 22:51:56,21.1608,-3.0416,64,22,51.943999999999974,4.61
381,saleaula,WS,2023-02-01 11:51:56,-7.4952,-171.4605,100,77,81.06799999999998,6.53
382,meulaboh,ID,2023-02-01 05:51:56,2.8409,95.9282,74,62,84.88399999999999,3.34
383,gazni,AF,2023-02-01 03:21:57,33.6885,68.026,28,72,22.406000000000027,1.74
384,nhulunbuy,AU,2023-02-01 08:21:57,-10.289,136.4179,96,80,83.87599999999999,6.35
385,daokou,CN,2023-02-01 06:51:58,35.4161,114.4819,100,11,43.285999999999966,8.2
386,kangaatsiaq,GL,2023-01-31 19:51:58,68.4099,-53.4023,89,95,-3.387999999999998,3.35
387,necochea,AR,2023-01-31 18:51:59,-41.6443,-58.3187,2,67,61.03399999999999,6.19
388,crixas,BR,2023-01-31 19:51:59,-13.961,-49.6379,87,91,69.566,1
389,victoria,SC,2023-02-01 02:52:00,3.4437,58.8088,6,63,79.41199999999995,5.84
390,seddon,NZ,2023-02-01 10:52:00,-42.6363,174.5036,92,94,64.32799999999997,12.24
391,sambava,MG,2023-02-01 02:52:01,-12.678,56.109,15,77,83.11999999999996,5.12
392,lubango,AO,2023-01-31 23:52:01,-15.9536,14.0707,100,81,67.71199999999996,1.47
393,mayya,RU,2023-02-01 07:52:01,60.3355,130.2382,100,93,-15.537999999999997,3.4
394,torbay,CA,2023-01-31 19:52:02,47.5699,-44.4922,100,96,39.10999999999998,5.02
395,ben tre,VN,2023-02-01 05:52:02,10.1924,106.3313,100,53,87.20600000000003,1.95
396,north bend,US,2023-01-31 13:52:03,44.1978,-130.1963,100,80,49.33399999999999,7.78
397,gladstone,AU,2023-02-01 08:52:04,-23.6505,151.729,68,88,80.97799999999997,8.48
398,vaitupu,WF,2023-01-31 10:52:04,-10.9701,-176.3884,100,73,82.13000000000005,3.26
399,berezovyy,RU,2023-02-01 08:52:05,52.1392,135.9912,15,94,-9.832000000000015,0.53
400,thompson,CA,2023-01-31 16:52:05,58.2621,-93.4514,100,89,-26.266000000000012,4.58
401,bafq,IR,2023-02-01 02:22:06,31.9712,55.5127,92,45,53.95999999999998,14.01
402,hakvik,NO,2023-01-31 23:52:06,68.5713,17.1648,70,93,27.482000000000017,2.39
403,krasnoarmeyskiy,RU,2023-02-01 01:52:07,47.0413,42.3133,29,75,37.4,5.32
404,walvis bay,NA,2023-01-31 23:52:08,-25.6656,9.1476,20,75,69.35,9.04
405,sanary-sur-mer,FR,2023-01-31 22:52:08,42.6475,5.6847,42,71,49.45999999999998,14.65
406,cambrils,ES,2023-01-31 23:52:09,41.177,0.8332,0,89,38.461999999999954,2.78
407,avera,PF,2023-01-31 12:52:09,-29.6516,-155.7389,100,80,73.56199999999995,10.4
408,azle,US,2023-01-31 16:52:11,33.1101,-97.7142,0,64,28.4,2.06
409,upernavik,GL,2023-01-31 19:52:12,75.4953,-56.5026,100,86,-12.604000000000006,3.21
410,ust-omchug,RU,2023-02-01 09:52:13,59.7742,148.045,100,96,7.303999999999949,1.75
411,tazovskiy,RU,2023-02-01 03:52:13,69.6601,77.4539,100,94,8.672000000000036,8.01
412,mogapi,BW,2023-02-01 00:52:14,-22.6146,27.9379,87,66,76.892,6.72
413,el dorado,US,2023-01-31 16:52:14,37.8632,-96.5948,100,48,17.348000000000024,2.12
414,yumen,CN,2023-02-01 06:52:15,34.9672,96.1509,72,10,26.86999999999996,13.15
415,prince rupert,CA,2023-01-31 14:52:16,53.3199,-132.1615,100,96,43.141999999999996,1.36
416,hokitika,NZ,2023-02-01 09:52:16,-39.5919,166.9693,26,94,68.63000000000005,7.7
417,tuy hoa,VN,2023-02-01 06:52:17,13.4846,113.8491,76,83,80.16799999999998,7.61
418,tanda,CI,2023-01-31 22:52:17,8.2782,-3.4253,21,18,70.71799999999999,1.08
419,manadhoo,MV,2023-02-01 03:52:18,5.3069,75.9583,62,78,80.78000000000004,5.23
420,virarajendrapet,IN,2023-02-01 04:22:18,12.2549,75.744,100,26,84.81199999999995,3.13
421,attawapiskat,CA,2023-01-31 17:52:19,64.3109,-81.8184,100,96,-19.192,4.38
422,menongue,AO,2023-01-31 23:52:19,-15.7227,19.0656,100,83,67.62200000000004,1.04
423,vila velha,BR,2023-01-31 19:52:20,-21.0841,-37.5926,2,70,79.19600000000005,6.67
424,mayo,CA,2023-01-31 15:52:20,63.8679,-137.5815,15,92,-24.646,2.07
425,brae,GB,2023-01-31 22:52:21,61.8647,-2.0805,100,72,42.727999999999966,9.44
426,tual,ID,2023-02-01 07:52:21,-5.1275,133.9293,90,75,83.984,6.2
427,hatillo,US,2023-01-31 18:52:22,22.3338,-66.5829,100,70,75.12799999999996,9.04
428,artyk,RU,2023-02-01 08:52:23,63.9692,145.7997,100,100,-13.324000000000012,0.63
429,vitim,RU,2023-02-01 07:52:23,61.0241,111.0528,100,98,-9.237999999999992,2.97
430,uzyn,UA,2023-02-01 00:52:24,50.066,30.3497,100,89,32.32400000000001,3.83
431,visby,SE,2023-01-31 23:52:24,57.9834,18.5606,100,88,34.51999999999996,2.86
432,shimoda,JP,2023-02-01 07:52:25,26.5609,140.2394,1,48,63.464000000000034,0.34
433,tromso,NO,2023-01-31 23:52:25,71.2397,18.4813,100,62,37.79600000000005,11.83
434,new amsterdam,GY,2023-01-31 18:52:26,6.2001,-57.4429,65,91,72.40999999999998,2.04
435,mkushi,ZM,2023-02-01 00:52:27,-13.354,29.3225,100,84,70.66400000000004,1.05
436,mount gambier,AU,2023-02-01 07:52:27,-47.4772,135.0663,100,91,49.64000000000002,16.77
437,cap malheureux,MU,2023-02-01 02:52:28,-18.2597,56.3357,100,79,81.55399999999995,7.58
438,naze,JP,2023-02-01 07:52:28,23.6638,137.9949,0,62,68.234,6.47
439,mehamn,NO,2023-02-01 00:52:29,73.8049,28.3822,100,65,30.59600000000005,10.03
440,valparaiso,CL,2023-01-31 17:52:29,-30.8064,-81.1265,91,67,66.93800000000005,9.36
441,irati,BR,2023-01-31 19:52:29,-25.7066,-50.6863,95,100,63.788000000000046,0.85
442,burica,PA,2023-01-31 16:52:30,6.9049,-83.1321,4,72,80.54600000000005,1.52
443,salalah,OM,2023-02-01 02:52:30,14.4185,58.5726,100,66,74.48000000000005,5.05
444,yamada,JP,2023-02-01 08:52:31,38.5011,146.7369,34,56,47.174000000000014,11.1
445,general bravo,MX,2023-01-31 16:52:32,25.44,-98.5641,100,83,42.530000000000044,6.17
446,kuala lipis,MY,2023-02-01 06:52:32,4.2601,101.9065,100,50,90.91400000000004,0.72
447,bengkulu,ID,2023-02-01 04:52:33,-16.1364,90.5992,85,79,78.99800000000002,9.34
448,weinan,CN,2023-02-01 06:52:33,34.1479,110.1377,100,22,48.57799999999996,2.6
449,san jose,GT,2023-01-31 16:52:34,9.8624,-92.549,94,81,77.71999999999997,3.7
450,mabay,PH,2023-02-01 06:52:34,3.7254,123.4357,100,70,83.174,6.14
451,banjar,ID,2023-02-01 05:52:34,-17.5719,105.3241,39,78,77.14399999999998,5.9
452,kodinsk,RU,2023-02-01 05:52:35,58.8724,98.6954,100,89,14.180000000000039,2.1
453,kalangala,UG,2023-02-01 01:52:35,-0.6935,32.0557,75,67,74.71400000000003,4.04
454,kunming,CN,2023-02-01 06:52:36,25.5693,102.7441,0,21,69.29600000000005,6.7
455,tongzi,CN,2023-02-01 06:52:36,28.332,107.583,100,63,48.55999999999998,1.45
456,hearst,CA,2023-01-31 17:52:37,50.1486,-84.2689,99,100,-19.94800000000003,1.3
457,gambela,ET,2023-02-01 01:52:37,7.6722,34.877,51,29,91.868,0.85
458,meyungs,PW,2023-02-01 07:52:38,9.8212,134.23,78,81,83.49800000000002,9.28
459,rangapara,IN,2023-02-01 04:22:38,26.8483,92.5265,0,33,83.24600000000005,2.11
460,palmer,US,2023-01-31 13:52:38,59.5066,-144.396,68,78,39.811999999999955,3.1
461,comodoro rivadavia,AR,2023-01-31 18:52:39,-47.9599,-63.7152,100,79,58.67599999999999,9.99
462,berlevag,NO,2023-02-01 00:52:39,72.561,28.7453,100,72,31.24399999999997,11.92
463,skelleftea,SE,2023-01-31 23:52:40,65.345,20.7839,21,90,8.275999999999986,2.3
464,turukhansk,RU,2023-02-01 05:52:40,64.901,87.8862,100,93,5.935999999999968,6.57
465,helena,US,2023-01-31 15:52:41,47.0925,-112.28,32,80,18.824000000000012,4.39
466,delta del tigre,UY,2023-01-31 19:52:41,-34.9943,-56.9695,0,78,74.71400000000003,5.46
467,muroto,JP,2023-02-01 07:52:41,31.3872,134.1412,70,73,64.43599999999998,12.86
468,araouane,ML,2023-01-31 22:52:42,18.4573,-6.4257,10,16,54.5,4.36
469,seydi,TM,2023-02-01 03:52:42,38.7212,62.9572,100,47,54.01400000000004,12.36
470,laguna,BR,2023-01-31 19:52:43,-31.7859,-44.1669,0,87,75.95600000000003,3.11
471,inta,RU,2023-02-01 03:52:43,64.6125,59.8943,32,95,14.414000000000033,2.09
472,hammerfest,NO,2023-01-31 23:52:44,70.5885,23.9302,75,80,28.79600000000005,8.23
473,miraflores,CO,2023-01-31 17:52:44,-0.3244,-72.6092,95,71,67.56799999999998,1.41
474,manggar,ID,2023-02-01 05:52:45,-4.139,107.2738,100,82,81.01400000000004,6.9
475,lolua,TV,2023-02-01 10:52:45,-7.6124,174.7758,100,79,81.42799999999997,5.4
476,qaqortoq,GL,2023-01-31 19:52:46,61.4957,-45.568,100,96,6.619999999999958,1.93
477,correntina,BR,2023-01-31 19:52:46,-13.3836,-45.0183,9,78,66.326,2.28
478,galveston,US,2023-01-31 16:52:46,26.5662,-93.0178,27,83,74.46199999999996,5.12
479,albenga,IT,2023-01-31 23:52:47,44.0586,8.2566,0,83,48.38000000000004,1.79
480,santiago del estero,AR,2023-01-31 19:52:47,-27.7767,-64.3771,1,55,77.19800000000004,2.38
481,bethanien,NA,2023-02-01 00:52:48,-26.8576,17.2152,0,23,72.80600000000004,2.4
482,madang,PG,2023-02-01 08:52:48,-4.657,147.0507,65,78,83.01199999999996,8.64
483,brewster,US,2023-01-31 17:52:49,42.4436,-68.8552,100,66,28.72400000000001,7.87
484,gayeri,BF,2023-01-31 22:52:49,12.223,0.4175,92,7,72.392,3.55
485,vilhena,BR,2023-01-31 18:52:49,-10.942,-58.9751,100,99,69.13399999999999,0.89
486,los llanos de aridane,ES,2023-01-31 22:52:50,28.8033,-19.7907,49,58,64.16600000000001,6.08
487,teguldet,RU,2023-02-01 05:52:50,58.4257,88.8556,100,92,8.132000000000016,1.42
488,bocaranga,CF,2023-01-31 23:52:51,6.5667,15.0558,8,21,76.208,0.57
489,matai,TZ,2023-02-01 01:52:51,-8.2548,31.7537,99,82,69.44000000000003,2.52
490,klaksvik,FO,2023-01-31 22:52:51,72.8342,-3.3659,100,61,28.111999999999956,8.34
491,lompoc,US,2023-01-31 13:52:52,28.6682,-129.9533,100,60,60.242,4.02
492,zyryanka,RU,2023-02-01 09:52:52,64.8145,151.0127,100,91,-17.57199999999999,3.07
493,olinda,BR,2023-01-31 20:52:53,-10.4286,-27.9339,100,73,79.55600000000004,6.86
494,portland,AU,2023-02-01 07:52:53,-52.7792,133.188,100,85,42.27799999999996,7.67
495,odweyne,SO,2023-02-01 01:52:53,9.9198,45.8061,6,44,66.99199999999999,0.55
496,san rafael del sur,NI,2023-01-31 16:52:54,10.265,-88.0798,42,80,77.73800000000006,12.31
497,querecotillo,PE,2023-01-31 17:52:54,-4.6305,-80.7234,100,68,76.94600000000005,2.86
498,port augusta,AU,2023-02-01 09:22:55,-32.7427,138.0973,0,48,78.61999999999996,6.22
499,sanmenxia,CN,2023-02-01 06:52:55,34.6776,110.8975,100,19,47.08399999999999,6.4
500,uaua,BR,2023-01-31 19:52:56,-9.781,-39.0426,5,93,67.19000000000003,2.99
501,tretten,NO,2023-01-31 23:52:56,61.4303,10.4843,100,87,12.919999999999959,2.53
502,muisne,EC,2023-01-31 16:52:56,1.6091,-82.5072,100,76,79.51999999999995,6
503,ust-koksa,RU,2023-02-01 04:52:57,49.0269,86.2798,100,49,10.616000000000007,1.67
504,halalo,WF,2023-02-01 10:52:57,-14.0894,-179.735,100,75,82.70600000000003,4.49
505,san ramon,BO,2023-01-31 18:52:58,-14.0857,-63.7916,100,99,71.31199999999995,1.15
506,haines junction,CA,2023-01-31 13:52:58,58.0758,-141.9034,100,85,40.964000000000034,9.11
507,santiago de chuco,PE,2023-01-31 17:52:59,-8.1836,-78.0594,100,85,48.16400000000003,1.22
508,capitao poco,BR,2023-01-31 19:52:59,-1.8654,-46.8579,100,100,70.96999999999997,1.49
509,markt schwaben,DE,2023-01-31 23:52:59,48.2215,11.9478,0,78,39.092,9.77
510,linxia,CN,2023-02-01 06:53:00,35.003,102.9643,28,40,35.99600000000005,0.52
511,santa maria,CV,2023-01-31 20:53:00,20.0357,-23.0881,100,69,68.35999999999999,9.54
512,norman wells,CA,2023-01-31 15:53:01,72.4439,-125.5424,96,100,-18.94000000000002,5.21
513,ayan,RU,2023-02-01 08:53:01,58.2009,136.5896,100,89,-20.146,1.8
514,anito,PH,2023-02-01 07:53:01,15.8159,129.1815,14,80,79.98800000000006,9.64
515,xining,CN,2023-02-01 06:53:02,33.4773,98.9753,100,46,31.76600000000001,9.66
516,isla vista,US,2023-01-31 14:53:03,30.2593,-121.6623,0,60,58.424000000000014,7.59
517,san pedro,AR,2023-01-31 19:53:04,-24.746,-63.039,0,69,73.65199999999999,0.89
518,soyo,AO,2023-01-31 23:53:05,-8.2744,9.1756,100,79,81.21199999999996,6.01
519,kokorevka,RU,2023-02-01 01:53:05,52.5663,33.9485,92,95,30.038000000000046,2.48
520,nobres,BR,2023-01-31 18:53:06,-14.2662,-55.4722,100,94,69.78200000000001,0.26
521,esperance,AU,2023-02-01 06:53:06,-36.9777,124.0102,14,63,59.05399999999995,7.64
522,labuan,MY,2023-02-01 05:53:07,8.9114,112.6537,99,88,78.99800000000002,7.18
523,rakai,UG,2023-02-01 01:53:08,-0.7751,31.6815,18,59,74.30000000000001,3.03
524,jawhar,SO,2023-02-01 01:53:08,2.0172,47.8061,0,79,77.05399999999995,7.94
525,aksarka,RU,2023-02-01 03:53:09,65.4002,68.5323,97,94,15.043999999999972,6.98
526,hinton,CA,2023-01-31 15:53:09,52.7256,-117.0538,100,91,3.7580000000000027,3.22
527,jalu,LY,2023-02-01 00:53:10,25.6068,21.5567,0,55,49.62200000000004,4.36
528,kiparissia,GR,2023-02-01 00:53:10,37.2553,21.5791,0,56,42.601999999999975,3.04
529,lorengau,PG,2023-02-01 08:53:11,11.9044,150.008,5,81,82.16600000000001,10.27
530,changping,CN,2023-02-01 06:53:12,41.3654,116.6371,0,28,19.741999999999997,6.03
531,nelson bay,AU,2023-02-01 08:53:13,-35.3397,155.1865,9,77,71.09600000000006,5.75
532,leningradskiy,RU,2023-02-01 10:53:14,79.8912,179.7118,20,100,-19.47999999999999,2.73
533,magadan,RU,2023-02-01 08:53:15,55.1357,150.8733,100,65,19.093999999999973,6.4
534,sibolga,ID,2023-02-01 05:53:16,0.0538,97.7935,78,71,82.66999999999996,4.56
535,kappeln,DE,2023-01-31 23:53:17,54.6936,9.8353,100,83,41.07200000000004,9.17
536,itarema,BR,2023-01-31 19:53:17,1.6725,-39.1489,100,79,80.38399999999999,7.14
537,mangai,CD,2023-01-31 23:53:18,-2.7842,19.6955,100,61,78.44000000000003,2
538,fare,PF,2023-01-31 12:53:19,-14.5328,-149.9157,1,74,81.82400000000001,8.75
539,oum hadjer,TD,2023-01-31 23:53:19,14.2419,19.7327,30,17,75.27200000000005,5.7
540,neiafu,TO,2023-01-31 11:53:20,-17.5819,-172.2267,100,81,78.99800000000002,5.07
541,umzimvubu,ZA,2023-02-01 01:53:20,-50.202,45.9273,100,84,42.008,8.43
542,nynashamn,SE,2023-01-31 23:53:21,58.3962,18.3378,100,95,35.185999999999964,3.94
543,saint-paul,RE,2023-02-01 01:53:22,-20.9971,52.4408,100,76,79.50199999999998,7.95
544,yenagoa,NG,2023-01-31 22:53:23,3.1789,5.6316,20,70,81.392,3.25
545,lodja,CD,2023-02-01 00:53:23,-2.574,23.9637,100,76,75.90199999999999,1.51
546,sangar,RU,2023-02-01 07:53:24,64.8709,125.8365,100,98,-26.42800000000002,2.7
547,helong,CN,2023-02-01 07:53:25,40.187,129.4859,15,48,35.52799999999996,5.59
548,aksu,CN,2023-02-01 06:53:25,41.8595,80.275,21,68,-0.5440000000000254,1.06
549,lashio,MM,2023-02-01 05:23:26,22.4483,98.1055,3,22,82.16600000000001,2.05
550,inhambane,MZ,2023-02-01 01:53:28,-27.7891,37.9703,100,59,76.334,6.78
551,sulangan,PH,2023-02-01 07:53:28,12.8213,130.6663,66,83,81.93200000000002,8.63
552,bairiki,KI,2023-02-01 10:53:28,0.9616,166.6996,12,81,81.30199999999998,6.47
553,castle bruce,DM,2023-01-31 18:53:29,15.464,-60.9575,0,71,76.78399999999999,4.82
554,ignatovka,RU,2023-02-01 02:53:29,53.7847,47.9379,100,94,20.911999999999956,4.52
555,chumikan,RU,2023-02-01 08:53:30,54.5455,137.0376,76,90,-7.132000000000019,1.98
556,progreso,MX,2023-01-31 16:53:30,22.8102,-89.9676,9,88,75.65,7.09
557,qiongshan,CN,2023-02-01 05:53:31,19.611,111.3131,7,86,72.37400000000002,5.44
558,rio bueno,CL,2023-01-31 19:53:31,-40.5407,-72.4368,1,87,44.81600000000001,0.42
